price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,price_per_sqm
424000,apartment,exterior,2,87.0,True,False,del Cortijo - Manoteras,Hortaleza,4873.563218390805
595000,apartment,exterior,4,120.0,True,True,Sanchinarro,Hortaleza,4958.333333333333
230000,apartment,exterior,3,67.0,False,False,Pinar del Rey,Hortaleza,3432.8358208955224
915500,apartment,exterior,3,226.0,True,False,del Cortijo - Manoteras,Hortaleza,4050.8849557522126
185000,apartment,exterior,2,60.0,False,False,Pinar del Rey,Hortaleza,3083.3333333333335
250000,apartment,exterior,1,78.0,True,False,Canillas,Hortaleza,3205.128205128205
899000,apartment,exterior,2,133.0,True,True,Palomas,Hortaleza,6759.398496240601
1100000,apartment,exterior,3,163.0,True,False,Conde Orgaz-Piovera,Hortaleza,6748.4662576687115
1132000,apartment,exterior,4,172.0,True,False,Conde Orgaz-Piovera,Hortaleza,6581.395348837209
197000,apartment,exterior,3,68.0,False,False,Pinar del Rey,Hortaleza,2897.0588235294117
915500,apartment,exterior,3,176.0,True,False,del Cortijo - Manoteras,Hortaleza,5201.704545454545
706500,apartment,exterior,3,157.0,True,False,del Cortijo - Manoteras,Hortaleza,4500.0
620500,apartment,exterior,2,101.0,True,False,del Cortijo - Manoteras,Hortaleza,6143.564356435643
603500,apartment,exterior,3,112.0,True,False,del Cortijo - Manoteras,Hortaleza,5388.392857142857
466500,apartment,exterior,2,87.0,True,False,del Cortijo - Manoteras,Hortaleza,5362.068965517241
392500,apartment,exterior,2,87.0,True,False,del Cortijo - Manoteras,Hortaleza,4511.494252873563
420000,apartment,exterior,4,143.0,True,False,Pinar del Rey,Hortaleza,2937.062937062937
599000,apartment,exterior,3,134.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4470.149253731343
419500,apartment,exterior,3,127.0,False,False,del Cortijo - Manoteras,Hortaleza,3303.149606299213
800000,apartment,exterior,2,175.0,True,True,Conde Orgaz-Piovera,Hortaleza,4571.428571428572
480000,apartment,exterior,2,122.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3934.4262295081967
292000,apartment,exterior,1,52.0,True,True,Sanchinarro,Hortaleza,5615.384615384615
495000,apartment,exterior,3,133.0,True,False,Canillas,Hortaleza,3721.8045112781956
785000,apartment,exterior,4,230.0,True,False,Apóstol Santiago,Hortaleza,3413.0434782608695
1580000,house,exterior,4,379.0,False,True,Valdebebas - Valdefuentes,Hortaleza,4168.865435356201
488000,apartment,exterior,2,125.0,True,True,del Cortijo - Manoteras,Hortaleza,3904.0
149000,apartment,exterior,2,68.0,False,False,Pinar del Rey,Hortaleza,2191.176470588235
329000,apartment,exterior,3,105.0,True,False,Apóstol Santiago,Hortaleza,3133.3333333333335
640000,apartment,exterior,4,133.0,True,True,Sanchinarro,Hortaleza,4812.0300751879695
430000,apartment,exterior,2,89.0,True,True,Sanchinarro,Hortaleza,4831.460674157303
419500,apartment,exterior,2,127.0,True,False,del Cortijo - Manoteras,Hortaleza,3303.149606299213
860900,apartment,exterior,4,209.0,True,True,Palomas,Hortaleza,4119.138755980861
925000,apartment,exterior,5,304.0,True,True,Sanchinarro,Hortaleza,3042.7631578947367
525000,apartment,exterior,3,120.0,True,True,Sanchinarro,Hortaleza,4375.0
315000,apartment,exterior,3,85.0,True,False,Pinar del Rey,Hortaleza,3705.8823529411766
195000,apartment,exterior,4,77.0,False,False,Canillas,Hortaleza,2532.4675324675327
792000,apartment,exterior,3,182.0,True,True,del Cortijo - Manoteras,Hortaleza,4351.648351648351
329000,apartment,exterior,1,62.0,True,True,Sanchinarro,Hortaleza,5306.451612903225
860900,apartment,exterior,4,112.0,True,True,Palomas,Hortaleza,7686.607142857143
1750000,house,exterior,4,307.0,False,True,Palomas,Hortaleza,5700.325732899023
860900,apartment,exterior,4,180.0,True,True,Palomas,Hortaleza,4782.777777777777
269000,apartment,exterior,3,88.0,False,False,Pinar del Rey,Hortaleza,3056.818181818182
349000,apartment,exterior,1,80.0,True,True,Canillas,Hortaleza,4362.5
295000,apartment,exterior,3,106.0,True,False,Pinar del Rey,Hortaleza,2783.0188679245284
670000,apartment,exterior,2,114.0,True,True,Conde Orgaz-Piovera,Hortaleza,5877.19298245614
415000,apartment,exterior,3,100.0,True,True,Pinar del Rey,Hortaleza,4150.0
670000,house,exterior,4,190.0,False,True,Conde Orgaz-Piovera,Hortaleza,3526.315789473684
380000,house,exterior,4,215.0,False,False,Valdebebas - Valdefuentes,Hortaleza,1767.4418604651162
584990,apartment,exterior,3,130.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4499.923076923077
529000,apartment,exterior,3,112.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4723.214285714285
390000,apartment,exterior,2,139.0,True,True,Canillas,Hortaleza,2805.755395683453
182000,apartment,exterior,2,70.0,False,False,Canillas,Hortaleza,2600.0
715000,apartment,exterior,4,227.0,True,True,Palomas,Hortaleza,3149.7797356828196
1290000,house,exterior,6,416.0,False,True,Canillas,Hortaleza,3100.9615384615386
490000,apartment,exterior,2,120.0,True,True,Sanchinarro,Hortaleza,4083.3333333333335
305000,apartment,exterior,3,85.0,True,False,Pinar del Rey,Hortaleza,3588.235294117647
405000,apartment,exterior,2,109.0,True,False,Canillas,Hortaleza,3715.5963302752293
228000,apartment,exterior,1,56.0,True,False,Canillas,Hortaleza,4071.4285714285716
419500,apartment,exterior,3,127.0,True,False,del Cortijo - Manoteras,Hortaleza,3303.149606299213
246000,apartment,exterior,2,98.0,True,False,Apóstol Santiago,Hortaleza,2510.204081632653
345000,apartment,exterior,1,82.0,True,True,Conde Orgaz-Piovera,Hortaleza,4207.317073170731
1255000,house,exterior,4,220.0,False,False,Canillas,Hortaleza,5704.545454545455
291000,apartment,exterior,4,116.0,True,False,Canillas,Hortaleza,2508.6206896551726
325000,apartment,exterior,1,60.0,True,True,Sanchinarro,Hortaleza,5416.666666666667
330000,apartment,exterior,3,125.0,True,False,Canillas,Hortaleza,2640.0
760000,apartment,exterior,3,147.0,True,True,Palomas,Hortaleza,5170.068027210885
660000,apartment,exterior,3,150.0,True,True,Sanchinarro,Hortaleza,4400.0
559000,apartment,exterior,4,132.0,True,True,Sanchinarro,Hortaleza,4234.848484848485
545000,apartment,exterior,3,220.0,True,True,Conde Orgaz-Piovera,Hortaleza,2477.2727272727275
239000,apartment,exterior,1,51.0,True,True,Canillas,Hortaleza,4686.274509803921
320000,apartment,exterior,3,105.0,True,False,Canillas,Hortaleza,3047.6190476190477
850000,apartment,exterior,4,188.0,True,True,Sanchinarro,Hortaleza,4521.276595744681
2800000,house,exterior,9,550.0,False,True,Canillas,Hortaleza,5090.909090909091
1049000,house,exterior,4,400.0,False,True,Valdebebas - Valdefuentes,Hortaleza,2622.5
585000,apartment,exterior,4,172.0,True,True,Apóstol Santiago,Hortaleza,3401.1627906976746
199000,apartment,exterior,3,69.0,True,False,Canillas,Hortaleza,2884.057971014493
159900,apartment,exterior,2,55.0,False,False,Pinar del Rey,Hortaleza,2907.2727272727275
185000,apartment,exterior,3,72.0,False,False,Pinar del Rey,Hortaleza,2569.4444444444443
179000,apartment,exterior,3,72.0,False,False,Pinar del Rey,Hortaleza,2486.1111111111113
187000,apartment,exterior,3,71.0,False,False,Apóstol Santiago,Hortaleza,2633.8028169014083
359000,apartment,exterior,1,69.0,True,False,del Cortijo - Manoteras,Hortaleza,5202.898550724638
719999,apartment,exterior,8,288.0,False,False,Pinar del Rey,Hortaleza,2499.996527777778
578000,apartment,exterior,3,199.0,True,False,Apóstol Santiago,Hortaleza,2904.522613065327
399000,apartment,exterior,1,70.0,True,True,Conde Orgaz-Piovera,Hortaleza,5700.0
850000,apartment,exterior,3,300.0,True,True,Palomas,Hortaleza,2833.3333333333335
879900,apartment,exterior,5,200.0,True,True,Canillas,Hortaleza,4399.5
850000,house,exterior,3,257.0,False,True,Palomas,Hortaleza,3307.3929961089493
450000,apartment,interior,1,96.0,True,False,Palomas,Hortaleza,4687.5
825000,apartment,exterior,4,183.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4508.196721311476
199900,apartment,exterior,1,80.0,True,True,Pinar del Rey,Hortaleza,2498.75
390000,apartment,exterior,3,85.0,True,False,Canillas,Hortaleza,4588.235294117647
670000,house,exterior,4,134.0,False,False,Valdebebas - Valdefuentes,Hortaleza,5000.0
378000,apartment,exterior,2,84.0,True,True,Canillas,Hortaleza,4500.0
229000,apartment,exterior,2,72.0,True,False,Pinar del Rey,Hortaleza,3180.5555555555557
435000,house,exterior,3,162.0,False,False,Apóstol Santiago,Hortaleza,2685.185185185185
154000,apartment,exterior,2,59.0,False,False,Pinar del Rey,Hortaleza,2610.169491525424
149000,apartment,exterior,2,55.0,False,False,Pinar del Rey,Hortaleza,2709.090909090909
179000,apartment,exterior,3,60.0,False,False,Pinar del Rey,Hortaleza,2983.3333333333335
450000,apartment,exterior,2,96.0,True,True,del Cortijo - Manoteras,Hortaleza,4687.5
525000,apartment,exterior,3,130.0,True,True,Pinar del Rey,Hortaleza,4038.4615384615386
415000,apartment,exterior,2,80.0,True,True,Sanchinarro,Hortaleza,5187.5
560000,apartment,exterior,3,134.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4179.104477611941
375000,apartment,exterior,2,66.0,True,True,Sanchinarro,Hortaleza,5681.818181818182
680000,apartment,exterior,3,244.0,True,False,Canillas,Hortaleza,2786.8852459016393
899000,apartment,exterior,4,160.0,True,True,Palomas,Hortaleza,5618.75
610000,apartment,exterior,3,160.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3812.5
295000,apartment,exterior,1,55.0,True,False,del Cortijo - Manoteras,Hortaleza,5363.636363636364
199000,apartment,exterior,3,77.0,False,False,Pinar del Rey,Hortaleza,2584.4155844155844
1790000,apartment,exterior,5,330.0,True,True,Conde Orgaz-Piovera,Hortaleza,5424.242424242424
165000,apartment,exterior,2,62.0,False,False,Pinar del Rey,Hortaleza,2661.2903225806454
359000,apartment,exterior,3,115.0,True,False,Canillas,Hortaleza,3121.7391304347825
142000,apartment,exterior,1,35.0,True,False,Pinar del Rey,Hortaleza,4057.1428571428573
1600000,apartment,exterior,4,248.0,True,True,Conde Orgaz-Piovera,Hortaleza,6451.612903225807
475000,apartment,exterior,3,121.0,True,True,Sanchinarro,Hortaleza,3925.619834710744
480000,apartment,exterior,2,93.0,True,False,Sanchinarro,Hortaleza,5161.290322580645
174000,apartment,exterior,3,58.0,True,False,Pinar del Rey,Hortaleza,3000.0
599000,apartment,exterior,4,145.0,True,True,Sanchinarro,Hortaleza,4131.0344827586205
165000,apartment,exterior,2,43.0,False,False,Pinar del Rey,Hortaleza,3837.2093023255816
165000,apartment,exterior,3,58.0,False,False,Apóstol Santiago,Hortaleza,2844.8275862068967
420000,apartment,exterior,1,70.0,True,True,Conde Orgaz-Piovera,Hortaleza,6000.0
860900,apartment,exterior,4,178.0,True,True,Palomas,Hortaleza,4836.516853932584
350000,apartment,exterior,1,66.0,True,True,Sanchinarro,Hortaleza,5303.030303030303
160000,apartment,exterior,2,53.0,False,False,Pinar del Rey,Hortaleza,3018.867924528302
1000000,house,exterior,6,300.0,False,False,Canillas,Hortaleza,3333.3333333333335
870000,apartment,exterior,4,260.0,True,True,Sanchinarro,Hortaleza,3346.153846153846
410000,apartment,exterior,1,98.0,True,False,Pinar del Rey,Hortaleza,4183.673469387755
543000,apartment,exterior,3,115.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4721.739130434783
800000,house,exterior,5,185.0,False,False,Apóstol Santiago,Hortaleza,4324.324324324324
650000,apartment,exterior,4,140.0,True,True,Apóstol Santiago,Hortaleza,4642.857142857143
630000,apartment,exterior,3,111.0,True,True,Sanchinarro,Hortaleza,5675.675675675676
610000,apartment,exterior,4,172.0,True,False,Apóstol Santiago,Hortaleza,3546.5116279069766
335000,apartment,exterior,1,56.0,True,True,Sanchinarro,Hortaleza,5982.142857142857
289900,apartment,exterior,3,100.0,True,False,Pinar del Rey,Hortaleza,2899.0
212000,apartment,exterior,3,75.0,True,False,Pinar del Rey,Hortaleza,2826.6666666666665
540000,apartment,exterior,3,133.0,True,True,Sanchinarro,Hortaleza,4060.1503759398497
520000,apartment,exterior,3,123.0,True,True,Sanchinarro,Hortaleza,4227.642276422765
258000,apartment,exterior,3,62.0,True,False,Canillas,Hortaleza,4161.290322580645
299900,apartment,exterior,3,92.0,True,False,Pinar del Rey,Hortaleza,3259.782608695652
150000,apartment,exterior,1,37.0,True,False,Pinar del Rey,Hortaleza,4054.054054054054
200000,apartment,exterior,2,72.0,False,False,Apóstol Santiago,Hortaleza,2777.777777777778
575000,apartment,exterior,3,132.0,True,True,Sanchinarro,Hortaleza,4356.060606060606
255000,house,exterior,3,66.0,False,False,Canillas,Hortaleza,3863.6363636363635
415000,apartment,exterior,2,80.0,True,True,Sanchinarro,Hortaleza,5187.5
1180000,apartment,exterior,5,201.0,True,True,Conde Orgaz-Piovera,Hortaleza,5870.646766169154
3500000,house,exterior,7,724.0,False,True,Conde Orgaz-Piovera,Hortaleza,4834.254143646409
229000,apartment,exterior,4,88.0,False,False,Canillas,Hortaleza,2602.2727272727275
1450000,house,exterior,9,551.0,False,True,Conde Orgaz-Piovera,Hortaleza,2631.5789473684213
1350000,house,exterior,6,450.0,False,True,Canillas,Hortaleza,3000.0
940000,apartment,exterior,5,260.0,True,True,Apóstol Santiago,Hortaleza,3615.3846153846152
450000,apartment,exterior,2,101.0,True,False,Sanchinarro,Hortaleza,4455.445544554455
843000,apartment,exterior,3,164.0,True,True,Valdebebas - Valdefuentes,Hortaleza,5140.243902439024
645000,apartment,exterior,3,136.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4742.64705882353
569000,apartment,exterior,3,128.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4445.3125
359000,apartment,exterior,3,114.0,True,False,Canillas,Hortaleza,3149.122807017544
540000,apartment,exterior,3,172.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3139.5348837209303
199900,apartment,exterior,1,53.0,True,False,Canillas,Hortaleza,3771.698113207547
695000,apartment,exterior,4,143.0,True,True,Canillas,Hortaleza,4860.1398601398605
950000,apartment,exterior,5,264.0,True,True,Sanchinarro,Hortaleza,3598.4848484848485
679700,apartment,exterior,3,143.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4753.146853146854
620700,apartment,exterior,3,143.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4340.55944055944
649700,apartment,exterior,3,143.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4543.356643356643
558800,apartment,exterior,3,122.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4580.327868852459
568800,apartment,exterior,3,122.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4662.295081967213
553100,apartment,exterior,3,122.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4533.606557377049
685900,apartment,exterior,3,193.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3553.8860103626944
615750,apartment,exterior,2,176.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3498.5795454545455
452193,apartment,exterior,2,109.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4148.559633027523
678214,apartment,exterior,4,168.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4036.9880952380954
610701,apartment,exterior,3,150.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4071.34
339900,apartment,exterior,3,115.0,True,False,Canillas,Hortaleza,2955.6521739130435
489000,apartment,exterior,2,112.0,True,True,Palomas,Hortaleza,4366.071428571428
416000,apartment,exterior,4,127.0,True,False,Pinar del Rey,Hortaleza,3275.5905511811025
419500,apartment,exterior,3,107.0,True,False,del Cortijo - Manoteras,Hortaleza,3920.5607476635514
475000,apartment,exterior,3,90.0,True,True,Apóstol Santiago,Hortaleza,5277.777777777777
730000,apartment,exterior,3,125.0,True,True,Sanchinarro,Hortaleza,5840.0
555000,apartment,exterior,3,156.0,True,True,Palomas,Hortaleza,3557.6923076923076
465000,apartment,exterior,3,109.0,True,True,Canillas,Hortaleza,4266.05504587156
161700,apartment,exterior,2,60.0,False,False,Pinar del Rey,Hortaleza,2695.0
925000,apartment,exterior,4,192.0,True,True,Canillas,Hortaleza,4817.708333333333
296000,apartment,exterior,3,88.0,True,False,Canillas,Hortaleza,3363.6363636363635
154000,apartment,exterior,2,62.0,True,False,Apóstol Santiago,Hortaleza,2483.8709677419356
3100000,house,exterior,6,750.0,False,True,Conde Orgaz-Piovera,Hortaleza,4133.333333333333
2950000,house,exterior,5,740.0,False,True,Conde Orgaz-Piovera,Hortaleza,3986.4864864864867
280000,apartment,exterior,3,90.0,True,False,Pinar del Rey,Hortaleza,3111.1111111111113
158000,apartment,exterior,2,55.0,False,False,Pinar del Rey,Hortaleza,2872.7272727272725
750000,apartment,exterior,3,132.0,True,False,Conde Orgaz-Piovera,Hortaleza,5681.818181818182
3100000,house,exterior,7,600.0,False,True,Conde Orgaz-Piovera,Hortaleza,5166.666666666667
570000,apartment,exterior,3,124.0,True,False,Sanchinarro,Hortaleza,4596.774193548387
875000,apartment,exterior,4,192.0,True,True,Sanchinarro,Hortaleza,4557.291666666667
415000,apartment,exterior,4,133.0,True,False,del Cortijo - Manoteras,Hortaleza,3120.3007518796994
2750000,house,exterior,8,719.0,False,True,Conde Orgaz-Piovera,Hortaleza,3824.7566063977747
425000,apartment,exterior,4,113.0,True,True,Conde Orgaz-Piovera,Hortaleza,3761.0619469026547
650000,house,exterior,4,240.0,False,True,Valdebebas - Valdefuentes,Hortaleza,2708.3333333333335
595000,apartment,exterior,4,125.0,True,True,Sanchinarro,Hortaleza,4760.0
725000,house,exterior,4,147.0,False,False,Palomas,Hortaleza,4931.972789115646
690000,apartment,exterior,3,161.0,True,True,Sanchinarro,Hortaleza,4285.714285714285
560000,apartment,exterior,4,132.0,True,True,Sanchinarro,Hortaleza,4242.424242424242
560000,apartment,exterior,4,140.0,True,True,Sanchinarro,Hortaleza,4000.0
613000,apartment,exterior,3,140.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4378.571428571428
589000,apartment,exterior,3,144.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4090.277777777778
546000,apartment,exterior,3,144.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3791.6666666666665
470000,apartment,exterior,2,128.0,True,True,Valdebebas - Valdefuentes,Hortaleza,3671.875
459000,apartment,exterior,2,110.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4172.727272727273
442000,apartment,exterior,2,110.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4018.181818181818
320000,apartment,exterior,1,77.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4155.8441558441555
299000,apartment,exterior,1,66.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4530.30303030303
1260000,house,exterior,5,365.0,False,True,Palomas,Hortaleza,3452.054794520548
650000,apartment,exterior,2,93.0,True,True,Valdebebas - Valdefuentes,Hortaleza,6989.247311827957
180000,apartment,exterior,1,42.0,True,False,Canillas,Hortaleza,4285.714285714285
465000,apartment,exterior,3,130.0,True,False,Sanchinarro,Hortaleza,3576.923076923077
1900000,house,exterior,6,478.0,False,True,Canillas,Hortaleza,3974.89539748954
1399000,apartment,exterior,4,194.0,True,False,Conde Orgaz-Piovera,Hortaleza,7211.340206185567
420000,apartment,exterior,2,120.0,True,True,Sanchinarro,Hortaleza,3500.0
570000,apartment,exterior,3,156.0,True,True,Palomas,Hortaleza,3653.846153846154
488000,apartment,exterior,2,128.0,True,True,del Cortijo - Manoteras,Hortaleza,3812.5
790000,apartment,exterior,4,182.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4340.659340659341
800000,apartment,exterior,4,182.0,True,True,Valdebebas - Valdefuentes,Hortaleza,4395.604395604396
